Time,Source,Destination,Protocol,Length,Info
1970-01-01 00:00:01.946341000,172.16.0.8,64.13.134.52,TCP,58,36050  >  425 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:01.946406000,172.16.0.8,64.13.134.52,TCP,58,36050  >  9500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:01.946519000,172.16.0.8,64.13.134.52,TCP,58,36050  >  14000 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:01.946583000,172.16.0.8,64.13.134.52,TCP,58,36050  >  15660 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:01.946647000,172.16.0.8,64.13.134.52,TCP,58,36050  >  13456 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:01.946711000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1073 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:01.946775000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2106 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:01.946839000,172.16.0.8,64.13.134.52,TCP,58,36050  >  61532 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:01.946906000,172.16.0.8,64.13.134.52,TCP,58,36050  >  497 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:01.946973000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2869 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.005315000,172.16.0.8,64.13.134.52,TCP,58,36050  >  6669 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.005398000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1433 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.005463000,172.16.0.8,64.13.134.52,TCP,58,36050  >  4000 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.005527000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1043 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.005591000,172.16.0.8,64.13.134.52,TCP,58,36050  >  9575 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.005656000,172.16.0.8,64.13.134.52,TCP,58,36050  >  32768 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.005722000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1641 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.005786000,172.16.0.8,64.13.134.52,TCP,58,36050  >  5825 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.005849000,172.16.0.8,64.13.134.52,TCP,58,36050  >  9898 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.005913000,172.16.0.8,64.13.134.52,TCP,58,36050  >  27355 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.005977000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1583 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.006037000,172.16.0.8,64.13.134.52,TCP,58,36050  >  6580 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.006100000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3001 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.006164000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2190 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.006228000,172.16.0.8,64.13.134.52,TCP,58,36050  >  49155 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.070308000,172.16.0.8,64.13.134.52,TCP,58,36051  >  2869 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.070400000,172.16.0.8,64.13.134.52,TCP,58,36051  >  497 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.070465000,172.16.0.8,64.13.134.52,TCP,58,36051  >  61532 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.070530000,172.16.0.8,64.13.134.52,TCP,58,36051  >  2106 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.070595000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1073 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.070659000,172.16.0.8,64.13.134.52,TCP,58,36051  >  13456 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.070728000,172.16.0.8,64.13.134.52,TCP,58,36051  >  15660 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.070792000,172.16.0.8,64.13.134.52,TCP,58,36051  >  14000 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.070860000,172.16.0.8,64.13.134.52,TCP,58,36051  >  9500 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.070924000,172.16.0.8,64.13.134.52,TCP,58,36051  >  425 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.070989000,172.16.0.8,64.13.134.52,TCP,58,36051  >  5959 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.071064000,172.16.0.8,64.13.134.52,TCP,58,36050  >  7496 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.071128000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1071 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.071192000,172.16.0.8,64.13.134.52,TCP,58,36050  >  30718 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.071256000,172.16.0.8,64.13.134.52,TCP,58,36050  >  808 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.071337000,172.16.0.8,64.13.134.52,TCP,58,36050  >  6543 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.071393000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3071 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.071471000,172.16.0.8,64.13.134.52,TCP,58,36050  >  5033 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.071549000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1095 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.071619000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1064 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.071685000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1111 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.071752000,172.16.0.8,64.13.134.52,TCP,58,36050  >  8649 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.071823000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2099 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.071887000,172.16.0.8,64.13.134.52,TCP,58,36050  >  765 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.071951000,172.16.0.8,64.13.134.52,TCP,58,36050  >  9010 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.072015000,172.16.0.8,64.13.134.52,TCP,58,36050  >  9071 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.130300000,172.16.0.8,64.13.134.52,TCP,58,36051  >  49155 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.130369000,172.16.0.8,64.13.134.52,TCP,58,36051  >  2190 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.130433000,172.16.0.8,64.13.134.52,TCP,58,36051  >  3001 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.130498000,172.16.0.8,64.13.134.52,TCP,58,36051  >  6580 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.130563000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1583 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.130627000,172.16.0.8,64.13.134.52,TCP,58,36051  >  27355 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.130692000,172.16.0.8,64.13.134.52,TCP,58,36051  >  9898 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.130758000,172.16.0.8,64.13.134.52,TCP,58,36051  >  5825 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.130823000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1641 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.130887000,172.16.0.8,64.13.134.52,TCP,58,36051  >  32768 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.130951000,172.16.0.8,64.13.134.52,TCP,58,36051  >  9575 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.131015000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1043 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.131083000,172.16.0.8,64.13.134.52,TCP,58,36051  >  4000 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.131147000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1433 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.131211000,172.16.0.8,64.13.134.52,TCP,58,36051  >  6669 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.195306000,172.16.0.8,64.13.134.52,TCP,58,36051  >  9071 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.195371000,172.16.0.8,64.13.134.52,TCP,58,36051  >  9010 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.195436000,172.16.0.8,64.13.134.52,TCP,58,36051  >  765 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.195501000,172.16.0.8,64.13.134.52,TCP,58,36051  >  2099 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.195565000,172.16.0.8,64.13.134.52,TCP,58,36051  >  8649 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.195631000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1111 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.195696000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1064 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.195763000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1095 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.195832000,172.16.0.8,64.13.134.52,TCP,58,36051  >  5033 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.195896000,172.16.0.8,64.13.134.52,TCP,58,36051  >  3071 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.195961000,172.16.0.8,64.13.134.52,TCP,58,36051  >  6543 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.196027000,172.16.0.8,64.13.134.52,TCP,58,36051  >  808 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.196096000,172.16.0.8,64.13.134.52,TCP,58,36051  >  30718 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.196161000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1071 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.196226000,172.16.0.8,64.13.134.52,TCP,58,36051  >  7496 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.196298000,172.16.0.8,64.13.134.52,TCP,58,36050  >  44176 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.196365000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1183 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.196434000,172.16.0.8,64.13.134.52,TCP,58,36050  >  49999 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.196512000,172.16.0.8,64.13.134.52,TCP,58,36050  >  8300 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.196576000,172.16.0.8,64.13.134.52,TCP,58,36050  >  11967 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.196640000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3945 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.196705000,172.16.0.8,64.13.134.52,TCP,58,36050  >  5431 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.196772000,172.16.0.8,64.13.134.52,TCP,58,36050  >  8045 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.196836000,172.16.0.8,64.13.134.52,TCP,58,36050  >  6788 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.196901000,172.16.0.8,64.13.134.52,TCP,58,36050  >  5190 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.196965000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1084 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.255307000,172.16.0.8,64.13.134.52,TCP,58,36050  >  6839 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.255375000,172.16.0.8,64.13.134.52,TCP,58,36050  >  40911 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.255442000,172.16.0.8,64.13.134.52,TCP,58,36050  >  9666 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.255506999,172.16.0.8,64.13.134.52,TCP,58,36050  >  1123 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.255571000,172.16.0.8,64.13.134.52,TCP,58,36050  >  6389 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.255635999,172.16.0.8,64.13.134.52,TCP,58,36050  >  2525 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.255699999,172.16.0.8,64.13.134.52,TCP,58,36050  >  7000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.255768000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1840 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.255832000,172.16.0.8,64.13.134.52,TCP,58,36050  >  280 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.255896000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1131 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.255960000,172.16.0.8,64.13.134.52,TCP,58,36050  >  10002 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.256025000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3017 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.256091000,172.16.0.8,64.13.134.52,TCP,58,36050  >  700 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.256155000,172.16.0.8,64.13.134.52,TCP,58,36050  >  5500 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.256220000,172.16.0.8,64.13.134.52,TCP,58,36050  >  32781 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.320302000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1084 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.320374000,172.16.0.8,64.13.134.52,TCP,58,36051  >  5190 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.320441000,172.16.0.8,64.13.134.52,TCP,58,36051  >  6788 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.320506000,172.16.0.8,64.13.134.52,TCP,58,36051  >  8045 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.320572000,172.16.0.8,64.13.134.52,TCP,58,36051  >  5431 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.320636000,172.16.0.8,64.13.134.52,TCP,58,36051  >  3945 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.320701000,172.16.0.8,64.13.134.52,TCP,58,36051  >  11967 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.320770000,172.16.0.8,64.13.134.52,TCP,58,36051  >  8300 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.320837000,172.16.0.8,64.13.134.52,TCP,58,36051  >  49999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.320903000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1183 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.320970000,172.16.0.8,64.13.134.52,TCP,58,36051  >  44176 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.321042000,172.16.0.8,64.13.134.52,TCP,58,36050  >  5214 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.321116000,172.16.0.8,64.13.134.52,TCP,58,36050  >  17 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.321181000,172.16.0.8,64.13.134.52,TCP,58,36050  >  6699 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.321244000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3814 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.321308000,172.16.0.8,64.13.134.52,TCP,58,36050  >  24444 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.321372000,172.16.0.8,64.13.134.52,TCP,58,36050  >  26 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.321440000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3369 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.321512000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2382 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.321577000,172.16.0.8,64.13.134.52,TCP,58,36050  >  666 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.321641000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1244 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.321705000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3052 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.321773000,172.16.0.8,64.13.134.52,TCP,58,36050  >  62078 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.321837000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3918 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.321901000,172.16.0.8,64.13.134.52,TCP,58,36050  >  801 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.321965000,172.16.0.8,64.13.134.52,TCP,58,36050  >  19101 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.380292000,172.16.0.8,64.13.134.52,TCP,58,36051  >  32781 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.380365000,172.16.0.8,64.13.134.52,TCP,58,36051  >  5500 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.380431000,172.16.0.8,64.13.134.52,TCP,58,36051  >  700 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.380495000,172.16.0.8,64.13.134.52,TCP,58,36051  >  3017 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.380560000,172.16.0.8,64.13.134.52,TCP,58,36051  >  10002 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.380624000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1131 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.380689000,172.16.0.8,64.13.134.52,TCP,58,36051  >  280 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.380755000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1840 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.380820000,172.16.0.8,64.13.134.52,TCP,58,36051  >  7000 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.380884000,172.16.0.8,64.13.134.52,TCP,58,36051  >  2525 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.380948000,172.16.0.8,64.13.134.52,TCP,58,36051  >  6389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.381012000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1123 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.381080000,172.16.0.8,64.13.134.52,TCP,58,36051  >  9666 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.381144000,172.16.0.8,64.13.134.52,TCP,58,36051  >  40911 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.381208000,172.16.0.8,64.13.134.52,TCP,58,36051  >  6839 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.445312000,172.16.0.8,64.13.134.52,TCP,58,36051  >  19101 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.445375000,172.16.0.8,64.13.134.52,TCP,58,36051  >  801 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.445427000,172.16.0.8,64.13.134.52,TCP,58,36051  >  3918 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.445479000,172.16.0.8,64.13.134.52,TCP,58,36051  >  62078 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.445532000,172.16.0.8,64.13.134.52,TCP,58,36051  >  3052 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.445586000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1244 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.445650000,172.16.0.8,64.13.134.52,TCP,58,36051  >  666 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.445715000,172.16.0.8,64.13.134.52,TCP,58,36051  >  2382 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.445781000,172.16.0.8,64.13.134.52,TCP,58,36051  >  3369 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.445846000,172.16.0.8,64.13.134.52,TCP,58,36051  >  26 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.445911000,172.16.0.8,64.13.134.52,TCP,58,36051  >  24444 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.445978000,172.16.0.8,64.13.134.52,TCP,58,36051  >  3814 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.446043000,172.16.0.8,64.13.134.52,TCP,58,36051  >  6699 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.446108000,172.16.0.8,64.13.134.52,TCP,58,36051  >  17 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.446173000,172.16.0.8,64.13.134.52,TCP,58,36051  >  5214 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.446244000,172.16.0.8,64.13.134.52,TCP,58,36050  >  4899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.446314000,172.16.0.8,64.13.134.52,TCP,58,36050  >  52869 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.446378000,172.16.0.8,64.13.134.52,TCP,58,36050  >  4006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.446455000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3493 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.446530000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3737 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.446605000,172.16.0.8,64.13.134.52,TCP,58,36050  >  5221 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.446674000,172.16.0.8,64.13.134.52,TCP,58,36050  >  5080 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.446739000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2020 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.446804000,172.16.0.8,64.13.134.52,TCP,58,36050  >  48080 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.446869000,172.16.0.8,64.13.134.52,TCP,58,36050  >  20222 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.446933000,172.16.0.8,64.13.134.52,TCP,58,36050  >  5963 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.505309000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1524 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:02.505375000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1154 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.505440000,172.16.0.8,64.13.134.52,TCP,58,36050  >  8086 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.505503999,172.16.0.8,64.13.134.52,TCP,58,36050  >  1047 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.505568000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1060 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:02.505632000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2522 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.505696999,172.16.0.8,64.13.134.52,TCP,58,36050  >  2046 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.505764000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3476 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:02.505829000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2811 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:02.505892000,172.16.0.8,64.13.134.52,TCP,58,36050  >  4129 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
